date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:53:26	15730/15730	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Apr%202026%2005:53:25%20GMT	https://web.archive.org/web/20070104104912im_/http://pixma-faq.periastron.com/YOURHERE.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20070104104912im_/http_/pixma-faq.periastron.com/YOURHERE.jpg	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
01:53:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:25%20GMT	https://web.archive.org/web/20080105035258im_/http://www.cybervortex.com/_borders/spiral2_small.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258im_/http_/www.cybervortex.com/_borders/spiral2_small.gif	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
01:53:28	5669/5669	---MCZ	404	error ('Object%20Not%20Found')	text/html	date:Wed,%2015%20Apr%202026%2005:53:27%20GMT	https://web.archive.org/web/20070107073100im_/http://www.cybervortex.com/_borders/spiral2_small.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20070107073100im_/http_/www.cybervortex.com/_borders/spiral2_small.gif	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
01:53:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:28%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/wowbb_logo.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/wowbb_logo.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:29%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/left.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:30	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2005:53:29%20GMT	https://web.archive.org/web/20130214080955im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20130214080955im_/http_/pixma-faq.periastron.com/left.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:29%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/pixma-faq.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/pixma-faq.jpg	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:29%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/left.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:31	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2005:53:30%20GMT	https://web.archive.org/web/20130214080955im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20130214080955im_/http_/pixma-faq.periastron.com/left.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:31	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:30%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/left.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:31	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2005:53:30%20GMT	https://web.archive.org/web/20130214080955im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20130214080955im_/http_/pixma-faq.periastron.com/left.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:32	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:31%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/right.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/right.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:32	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2005:53:31%20GMT	https://web.archive.org/web/20130214080955im_/http://pixma-faq.periastron.com/right.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20130214080955im_/http_/pixma-faq.periastron.com/right.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:32%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/curve.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/curve.jpg	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:32%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/right.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/right.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:33	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2005:53:32%20GMT	https://web.archive.org/web/20130214080955im_/http://pixma-faq.periastron.com/right.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20130214080955im_/http_/pixma-faq.periastron.com/right.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:32%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/right.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/right.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:33	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2005:53:32%20GMT	https://web.archive.org/web/20130214080955im_/http://pixma-faq.periastron.com/right.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20130214080955im_/http_/pixma-faq.periastron.com/right.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:33%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/right.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/right.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:34	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2005:53:33%20GMT	https://web.archive.org/web/20130214080955im_/http://pixma-faq.periastron.com/right.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20130214080955im_/http_/pixma-faq.periastron.com/right.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:34%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/2-1.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/2-1.jpg	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:35	32593/32593	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Apr%202026%2005:53:34%20GMT	https://web.archive.org/web/20061128130146im_/http://pixma-faq.periastron.com/2-1.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20061128130146im_/http_/pixma-faq.periastron.com/2-1.jpg	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:35%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/2-2.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/2-2.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:37	10625/10625	---M--	200	added ('OK')	image/gif	date:Wed,%2015%20Apr%202026%2005:53:36%20GMT	https://web.archive.org/web/20061128130158im_/http://pixma-faq.periastron.com/2-2.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20061128130158im_/http_/pixma-faq.periastron.com/2-2.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:37%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/2-3.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/2-3.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:39	7416/7416	---M--	200	added ('OK')	image/gif	date:Wed,%2015%20Apr%202026%2005:53:38%20GMT	https://web.archive.org/web/20061128130211im_/http://pixma-faq.periastron.com/2-3.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20061128130211im_/http_/pixma-faq.periastron.com/2-3.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:44%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/2-5.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/2-5.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:47	28045/28045	---M--	200	added ('OK')	image/gif	date:Wed,%2015%20Apr%202026%2005:53:46%20GMT	https://web.archive.org/web/20061128130235im_/http://pixma-faq.periastron.com/2-5.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20061128130235im_/http_/pixma-faq.periastron.com/2-5.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:49%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/2-4.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/2-4.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:51	34848/34848	---M--	200	added ('OK')	image/gif	date:Wed,%2015%20Apr%202026%2005:53:50%20GMT	https://web.archive.org/web/20061128130223im_/http://pixma-faq.periastron.com/2-4.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20061128130223im_/http_/pixma-faq.periastron.com/2-4.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:51%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/2-7.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/2-7.60.delayed	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:55	34993/34993	---M--	200	added ('OK')	image/gif	date:Wed,%2015%20Apr%202026%2005:53:54%20GMT	https://web.archive.org/web/20061128130301im_/http://pixma-faq.periastron.com/2-7.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20061128130301im_/http_/pixma-faq.periastron.com/2-7.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:54%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/2-6.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/2-6.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:57	18089/18089	---M--	200	added ('OK')	image/gif	date:Wed,%2015%20Apr%202026%2005:53:56%20GMT	https://web.archive.org/web/20061128130249im_/http://pixma-faq.periastron.com/2-6.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20061128130249im_/http_/pixma-faq.periastron.com/2-6.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:53:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:53:57%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/2-10.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/2-10.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:14	73377/73377	---M--	200	added ('OK')	image/gif	date:Wed,%2015%20Apr%202026%2005:54:12%20GMT	https://web.archive.org/web/20061127202101im_/http://pixma-faq.periastron.com/2-10.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20061127202101im_/http_/pixma-faq.periastron.com/2-10.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:14%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/2-8.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/2-8.66.delayed	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:16	23121/23121	---M--	200	added ('OK')	image/gif	date:Wed,%2015%20Apr%202026%2005:54:15%20GMT	https://web.archive.org/web/20060507051911im_/http://pixma-faq.periastron.com/2-8.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20060507051911im_/http_/pixma-faq.periastron.com/2-8.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:16%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/2-9.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/2-9.68.delayed	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:19	27372/27372	---M--	200	added ('OK')	image/gif	date:Wed,%2015%20Apr%202026%2005:54:17%20GMT	https://web.archive.org/web/20061127201155im_/http://pixma-faq.periastron.com/2-9.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20061127201155im_/http_/pixma-faq.periastron.com/2-9.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:18%20GMT	https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/index.html	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303/http_/pixma-faq.periastron.com/index.html	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:20	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:19%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/main.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/main.jpg	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:21%20GMT	https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/1.html	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303/http_/pixma-faq.periastron.com/1.html	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:22%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/back.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/back.jpg	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:22%20GMT	https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/1.html	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303/http_/pixma-faq.periastron.com/1.html	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:23%20GMT	https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/3.html	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303/http_/pixma-faq.periastron.com/3.html	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:23%20GMT	https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/4.html	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303/http_/pixma-faq.periastron.com/4.html	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:24%20GMT	https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/5.html	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303/http_/pixma-faq.periastron.com/5.html	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:42	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:41%20GMT	https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/6.html	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303/http_/pixma-faq.periastron.com/6.html	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:48%20GMT	https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/7.html	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303/http_/pixma-faq.periastron.com/7.73.delayed	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:49%20GMT	https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/8.html	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303/http_/pixma-faq.periastron.com/8.html	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:50%20GMT	https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/9.html	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303/http_/pixma-faq.periastron.com/9.html	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:51%20GMT	https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/10.html	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303/http_/pixma-faq.periastron.com/10.html	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:51%20GMT	https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/3.html	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303/http_/pixma-faq.periastron.com/3.html	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:52%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/next.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/next.jpg	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:53%20GMT	https://web.archive.org/web/20080105035303im_/http://pixma-faq.periastron.com/YOURHERE.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/pixma-faq.periastron.com/YOURHERE.jpg	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:54%20GMT	https://web.archive.org/web/20080105035303im_/http://www.cybervortex.com/_borders/spiral2_small.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035303im_/http_/www.cybervortex.com/_borders/spiral2_small.gif	(from https://web.archive.org/web/20080105035303/http://pixma-faq.periastron.com/2.html)
01:54:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:54:56%20GMT	https://web.archive.org/web/20080105035309im_/http://pixma-faq.periastron.com/wowbb_logo.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035309im_/http_/pixma-faq.periastron.com/wowbb_logo.gif	(from https://web.archive.org/web/20080105035309/http://pixma-faq.periastron.com/3.html)
01:55:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:55:14%20GMT	https://web.archive.org/web/20080105035309im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035309im_/http_/pixma-faq.periastron.com/left.gif	(from https://web.archive.org/web/20080105035309/http://pixma-faq.periastron.com/3.html)
01:55:15	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2005:55:14%20GMT	https://web.archive.org/web/20130214080955im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20130214080955im_/http_/pixma-faq.periastron.com/left.7d.delayed	(from https://web.archive.org/web/20080105035309/http://pixma-faq.periastron.com/3.html)
01:55:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:55:15%20GMT	https://web.archive.org/web/20080105035309im_/http://pixma-faq.periastron.com/pixma-faq.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035309im_/http_/pixma-faq.periastron.com/pixma-faq.jpg	(from https://web.archive.org/web/20080105035309/http://pixma-faq.periastron.com/3.html)
01:55:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:55:15%20GMT	https://web.archive.org/web/20080105035309im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035309im_/http_/pixma-faq.periastron.com/left.gif	(from https://web.archive.org/web/20080105035309/http://pixma-faq.periastron.com/3.html)
01:55:16	0/-1	---M--	302	error ('')			https://web.archive.org/web/20130214080955im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20130214080955im_/http_/pixma-faq.periastron.com/left.80.delayed	(from https://web.archive.org/web/20080105035309/http://pixma-faq.periastron.com/3.html)
01:55:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2005:55:15%20GMT	https://web.archive.org/web/20080105035309im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035309im_/http_/pixma-faq.periastron.com/left.gif	(from https://web.archive.org/web/20080105035309/http://pixma-faq.periastron.com/3.html)
01:55:16	0/-1	---M--	302	error ('')			https://web.archive.org/web/20130214080955im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20130214080955im_/http_/pixma-faq.periastron.com/left.82.delayed	(from https://web.archive.org/web/20080105035309/http://pixma-faq.periastron.com/3.html)
